Carabus_serratus-Btray-Y2018-NEON.BET.D09.003068-NEON.BET.D09.003900                                           => True: 13 , DINO: 13 , Check?: 0, Merge?: 0
Harpalus_ventralis-Atray-Y2022-NEON.BET.D09.007964-NEON.BET.D09.008976                                         => True: 51 , DINO: 51 , Check?: 0, Merge?: 0
Omus_californicus-Btray-Y2023-NEON.BET.D17.002834-NEON.BET.D17.003018                                          => True: 13 , DINO: 13 , Check?: 0, Merge?: 0
Cyclotrachelus_hypherpiformis-Btray-Y2018-NEON.BET.D08.002152-NEON.BET.D08.002542                              => True: 13 , DINO: 13 , Check?: 0, Merge?: 0
Harpalus_opacipennis-Btray-Y2019-NEON.BET.D12.001233-NEON.BET.D12.001360                                       => True: 13 , DINO: 13 , Check?: 0, Merge?: 0
Galerita_bicolor-Btray-Y2019-NEON.BET.D07.007374-NEON.BET.D07.007834                                           => True: 18 , DINO: 18 , Check?: 0, Merge?: 0
Scaphinotus_andrewsii-Btray-Y2018-NEON.BET.D07.003898-NEON.BET.D07.005264                                      => True: 7  , DINO: 7  , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2022-NEON.BET.D06.008636-NEON.BET.D06.008717                                    => True: 25 , DINO: 25 , Check?: 0, Merge?: 0
Pterostichus_coracinus-Btray-Y2021-NEON.BET.D01.006742-NEON.BET.D01.007234                                     => True: 26 , DINO: 26 , Check?: 0, Merge?: 0
Harpalus_paratus-Atray-Y2018-NEON.BET.D10.008221-NEON.BET.D10.009380                                           => True: 82 , DINO: 82 , Check?: 0, Merge?: 0
Amara_californica-Btray-Y2019-NEON.BET.D17.001539-NEON.BET.D17.001605                                          => True: 12 , DINO: 12 , Check?: 0, Merge?: 0
Amara_obesa-Atray-Y2021-NEON.BET.D09.006907-NEON.BET.D09.007205                                                => True: 37 , DINO: 37 , Check?: 0, Merge?: 0
Harpalus_opacipennis-Atray-Y2020-NEON.BET.D09.005762-NEON.BET.D09.006697                                       => True: 44 , DINO: 44 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2021-NEON.BET.D07.008318-NEON.BET.D07.009687                                              => True: 48 , DINO: 48 , Check?: 0, Merge?: 0
Galerita_bicolor-Atray-Y2018-NEON.BET.D07.003366-NEON.BET.D07.004261                                           => True: 29 , DINO: 29 , Check?: 0, Merge?: 0
Dicaelus_furvus-Btray-Y2021-NEON.BET.D08.003164-NEON.BET.D08.003500                                            => True: 28 , DINO: 28 , Check?: 0, Merge?: 0
Chlaenius_erythropus-Atray-Y2017-NEON.BET.D08.001487-NEON.BET.D08.001815                                       => True: 35 , DINO: 35 , Check?: 0, Merge?: 0
Pterostichus_coracinus-Atray-Y2020-NEON.BET.D05.006771-NEON.BET.D05.007430                                     => True: 46 , DINO: 46 , Check?: 0, Merge?: 0
Dicaelus_furvus-Btray-Y2019-NEON.BET.D02.007331-NEON.BET.D02.008785                                            => True: 16 , DINO: 16 , Check?: 0, Merge?: 0
Cyclotrachelus_convivus-Atray-Y2021-NEON.BET.D08.003483-NEON.BET.D08.003542                                    => True: 38 , DINO: 38 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2019-NEON.BET.D11.001700-NEON.BET.D11.001728                                    => True: 20 , DINO: 20 , Check?: 0, Merge?: 0
Amara_brunnea-Btray-Y2019-NEON.BET.D19.000583-NEON.BET.D19.000764                                              => True: 13 , DINO: 13 , Check?: 0, Merge?: 0
Pterostichus_ordinarius-Btray-Y2019-NEON.BET.D17.001813-NEON.BET.D17.001884                                    => True: 12 , DINO: 12 , Check?: 0, Merge?: 0
Metrius_contractus-Btray-Y2021-NEON.BET.D17.002130-NEON.BET.D17.002181                                         => True: 28 , DINO: 28 , Check?: 0, Merge?: 0
Omus_dejeanii-Btray-Y2018-NEON.BET.D16.001591-NEON.BET.D16.001811                                              => True: 9  , DINO: 9  , Check?: 0, Merge?: 0
Omus_dejeanii-Btray-Y2019-NEON.BET.D16.002246-NEON.BET.D16.002867                                              => True: 20 , DINO: 20 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2015-NEON.BET.D06.000897-NEON.BET.D06.000932                                    => True: 25 , DINO: 25 , Check?: 0, Merge?: 0
Dicaelus_furvus-Btray-Y2018-NEON.BET.D02.006350-NEON.BET.D02.006366                                            => True: 15 , DINO: 16 , Check?: 0, Merge?: 1
Synuchus_impunctatus-Atray-Y2020-NEON.BET.D05.007342-NEON.BET.D05.007386                                       => True: 39 , DINO: 39 , Check?: 0, Merge?: 0
Harpalus_protractus-Atray-Y2022-NEON.BET.D02.12168-NEON.BET.D02.13482                                          => True: 29 , DINO: 29 , Check?: 0, Merge?: 0
Amara_obesa-Atray-Y2023-NEON.BET.D09.009229-NEON.BET.D09.009679                                                => True: 50 , DINO: 50 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2018-NEON.BET.D06.003374-NEON.BET.D06.004107                                    => True: 16 , DINO: 16 , Check?: 0, Merge?: 0
Cyclotrachelus_sigillatus-Btray-Y2020-NEON.BET.D07.008995-NEON.BET.D07.009466                                  => True: 12 , DINO: 12 , Check?: 0, Merge?: 0
Cyclotrachelus_sodalis-Btray-Y2023-NEON.BET.D06.009310-NEON.BET.D06.009820                                     => True: 14 , DINO: 14 , Check?: 0, Merge?: 0
Cyclotrachelus_torvus-Btray-Y2018-NEON.BET.D09.004154-NEON.BET.D09.004215                                      => True: 11 , DINO: 11 , Check?: 0, Merge?: 0
Poecilus_chalcites-Atray-Y2019-NEON.BET.D06.005283-NEON.BET.D06.005545                                         => True: 54 , DINO: 54 , Check?: 0, Merge?: 0
Cyclotrachelus_torvus-Btray-Y2018-NEON.BET.D09.003959-NEON.BET.D09.004033                                      => True: 27 , DINO: 27 , Check?: 0, Merge?: 0
Sphaeroderus_stenostomus-Btray-Y2023-NEON.BET.D01.009166-NEON.BET.D01.009448                                   => True: 22 , DINO: 22 , Check?: 0, Merge?: 0
Cyclotrachelus_convivus-Atray-Y2021-NEON.BET.D08.003092-NEON.BET.D08.003480                                    => True: 57 , DINO: 57 , Check?: 0, Merge?: 0
Cyclotrachelus_sigillatus-Btray-Y2021-NEON.BET.D02.010007-NEON.BET.D02.011501                                  => True: 35 , DINO: 35 , Check?: 0, Merge?: 0
Synuchus_impunctatus-Atray-Y2018-NEON.BET.D01.003161-NEON.BET.D01.004287                                       => True: 45 , DINO: 45 , Check?: 0, Merge?: 0
Carabus_vinctus-Btray-Y2021-NEON.BET.D02.010533-NEON.BET.D02.011386                                            => True: 20 , DINO: 20 , Check?: 0, Merge?: 0
Poecilus_chalcites-Btray-Y2021-NEON.BET.D06.007590-NEON.BET.D06.008031                                         => True: 49 , DINO: 49 , Check?: 0, Merge?: 0
Anisodactylus_haplomus-Btray-Y2018-NEON.BET.D03.001712-NEON.BET.D03.002038                                     => True: 27 , DINO: 27 , Check?: 0, Merge?: 0
Promecognathus_crassus-Btray-Y2019-NEON.BET.D16.002418-NEON.BET.D16.003173                                     => True: 21 , DINO: 21 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2019-NEON.BET.D10.010914-NEON.BET.D10.011214                                       => True: 33 , DINO: 33 , Check?: 0, Merge?: 0
Synuchus_impunctatus-Atray-Y2020-NEON.BET.D05.006851-NEON.BET.D05.007589                                       => True: 61 , DINO: 61 , Check?: 0, Merge?: 0
Amara_quenseli-Atray-Y2018-NEON.BET.D15.000462-NEON.BET.D15.000934                                             => True: N/A, DINO: 42 , Check?: 0, Merge?: 0
Pterostichus_protractus-Btray-Y2018-NEON.BET.D10.009540-NEON.BET.D10.009575                                    => True: 12 , DINO: 12 , Check?: 0, Merge?: 0
Pterostichus_mutus-Btray-Y2020-NEON.BET.D05.006803-NEON.BET.D05.007493                                         => True: 35 , DINO: 35 , Check?: 0, Merge?: 0
Galerita_bicolor-Atray-Y2020-NEON.BET.D07.009056-NEON.BET.D07.009485                                           => True: N/A, DINO: 29 , Check?: 0, Merge?: 0
Pterostichus_ordinarius-Atray-Y2018-NEON.BET.D17.000274-NEON.BET.D17.001790                                    => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Pterostichus_coracinus-Atray-Y2019-NEON.BET.D01.005157-NEON.BET.D01.005232                                     => True: 52 , DINO: 52 , Check?: 0, Merge?: 0
Tetracha_virginica-Atray-Y2019-NEON.BET.D06.004234-NEON.BET.D06.005954                                         => True: 32 , DINO: 32 , Check?: 0, Merge?: 0
Pterostichus_permundus-Btray-Y2021-NEON.BET.D06.007579-NEON.BET.D06.008045                                     => True: 22 , DINO: 22 , Check?: 0, Merge?: 0
Pterostichus_melanarius-Atray-Y2015-NEON.BET.D09.000921-NEON.BET.D09.001126                                    => True: 56 , DINO: 56 , Check?: 0, Merge?: 0
Dicaelus_dilatatus-Atray-Y2019-NEON.BET.D07.005709-NEON.BET.D07.006183                                         => True: 35 , DINO: 35 , Check?: 0, Merge?: 0
Tetracha_virginica-Atray-Y2018-NEON.BET.D06.003135-NEON.BET.D06.004129                                         => True: 44 , DINO: 44 , Check?: 0, Merge?: 0
Promecognathus_crassus-Btray-Y2021-NEON.BET.D16.003583-NEON.BET.D16.004094                                     => True: 19 , DINO: 19 , Check?: 0, Merge?: 0
Discoderus_robustus-Atray-Y2018-NEON.BET.D14.001014-NEON.BET.D14.001237                                        => True: 84 , DINO: 84 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2020-NEON.BET.D06.006697-NEON.BET.D06.006825                                    => True: 25 , DINO: 25 , Check?: 0, Merge?: 0
Cyclotrachelus_sigillatus-Atray-Y2019-NEON.BET.D02.007299-NEON.BET.D02.008573                                  => True: 24 , DINO: 24 , Check?: 0, Merge?: 0
Cratacanthus_dubius-Btray-Y2023-NEON.BET.D10.017189-NEON.BET.D10.017844                                        => True: 22 , DINO: 22 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2018-NEON.BET.D10.007671-NEON.BET.D10.007899                                       => True: 29 , DINO: 29 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2022-NEON.BET.D06.008722-NEON.BET.D06.008782                                    => True: N/A, DINO: 13 , Check?: 0, Merge?: 0
Pterostichus_moestus-Btray-Y2018-NEON.BET.D07.004687-NEON.BET.D07.005365                                       => True: 20 , DINO: 20 , Check?: 0, Merge?: 0
Synuchus_impunctatus-Atray-Y2020-NEON.BET.D05.006852-NEON.BET.D05.006922                                       => True: 52 , DINO: 52 , Check?: 0, Merge?: 0
Galerita_bicolor-Atray-Y2019-NEON.BET.D02.008614-NEON.BET.D02.008670                                           => True: 43 , DINO: 43 , Check?: 0, Merge?: 0
Galerita_janus-Btray-Y2020-NEON.BET.D07.006048-NEON.BET.D07.008153                                             => True: N/A, DINO: 11 , Check?: 0, Merge?: 0
Cyclotrachelus_sigillatus-Btray-Y2023-NEON.BET.D07.014986-NEON.BET.D07.015140                                  => True: 14 , DINO: 14 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2019-NEON.BET.D06.005295-NEON.BET.D06.006075                                       => True: 25 , DINO: 25 , Check?: 0, Merge?: 0
Harpalus_somnulentus-Atray-Y2019-NEON.BET.D09.004253-NEON.BET.D09.005687                                       => True: 33 , DINO: 33 , Check?: 0, Merge?: 0
Pterostichus_stygicus-Btray-Y2018-NEON.BET.D02.005709-NEON.BET.D02.005786                                      => True: 13 , DINO: 13 , Check?: 0, Merge?: 0
Omus_californicus-Atray-Y2021-NEON.BET.D17.002101-NEON.BET.D17.002357                                          => True: 31 , DINO: 31 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2022-NEON.BET.D11.002496-NEON.BET.D11.002541                                    => True: 35 , DINO: 35 , Check?: 0, Merge?: 0
Pterostichus_melanarius-Btray-Y2020-NEON.BET.D05.006802-NEON.BET.D05.007489                                    => True: 41 , DINO: 41 , Check?: 0, Merge?: 0
Pterostichus_melanarius-Atray-Y2018-NEON.BET.D05.004688-NEON.BET.D05.004751                                    => True: 53 , DINO: 53 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2021-NEON.BET.D10.013554-NEON.BET.D10.013908                                       => True: 37 , DINO: 37 , Check?: 0, Merge?: 0
Pterostichus_tristis-Atray-Y2019-NEON.BET.D01.004932-NEON.BET.D01.004998                                       => True: 60 , DINO: 60 , Check?: 0, Merge?: 0
Cratacanthus_dubius-Atray-Y2022-NEON.BET.D10.016587-NEON.BET.D10.016852                                        => True: 45 , DINO: 45 , Check?: 0, Merge?: 0
Chlaenius_aestivus-Btray-Y2020-NEON.BET.D02.009323-NEON.BET.D02.009724                                         => True: 25 , DINO: 25 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2018-NEON.BET.D11.001197-NEON.BET.D11.001220                                    => True: 23 , DINO: 23 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2019-NEON.BET.D07.006073-NEON.BET.D07.006422                                              => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Omus_dejeanii-Atray-Y2019-NEON.BET.D16.002351-NEON.BET.D16.002444                                              => True: 34 , DINO: 34 , Check?: 0, Merge?: 0
Harpalus_pensylvanicus-Btray-Y2018-NEON.BET.D06.003990-NEON.BET.D06.004220                                     => True: 28 , DINO: 28 , Check?: 0, Merge?: 0
Pterostichus_tristis-Btray-Y2021-NEON.BET.D07.010728-NEON.BET.D07.011988                                       => True: 16 , DINO: 16 , Check?: 0, Merge?: 0
Synuchus_impunctatus-Btray-Y2018-NEON.BET.D05.004103-NEON.BET.D05.004126                                       => True: 20 , DINO: 20 , Check?: 0, Merge?: 0
Pterostichus_pensylvanicus-Btray-Y2022-NEON.BET.D05.008696-NEON.BET.D05.009163                                 => True: 15 , DINO: 15 , Check?: 0, Merge?: 0
Harpalus_desertus-Atray-Y2022-NEON.BET.D10.014649-NEON.BET.D10.016647                                          => True: 44 , DINO: 44 , Check?: 0, Merge?: 0
Harpalus_opacipennis-Atray-Y2020-NEON.BET.D09.005828-NEON.BET.D09.006696                                       => True: 48 , DINO: 48 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2022-NEON.BET.D01.007839-NEON.BET.D01.007893                                              => True: 39 , DINO: 39 , Check?: 0, Merge?: 0
Cratacanthus_dubius-Atray-Y2018-NEON.BET.D10.008550-NEON.BET.D10.009355                                        => True: 47 , DINO: 47 , Check?: 0, Merge?: 0
Pterostichus_lama-Atray-Y2021-NEON.BET.D16.003564-NEON.BET.D16.003828                                          => True: 40 , DINO: 40 , Check?: 0, Merge?: 0
Cyclotrachelus_sodalis-Btray-Y2019-NEON.BET.D06.005026-NEON.BET.D06.006023                                     => True: 20 , DINO: 20 , Check?: 0, Merge?: 0
Galerita_bicolor-Atray-Y2021-NEON.BET.D02.011702-NEON.BET.D02.011748                                           => True: 32 , DINO: 32 , Check?: 0, Merge?: 0
Harpalus_somnulentus-Atray-Y2021-NEON.BET.D09.006803-NEON.BET.D09.007796                                       => True: 49 , DINO: 49 , Check?: 0, Merge?: 0
Pterostichus_rostratus-Atray-Y2022-NEON.BET.D07.012419-NEON.BET.D07.013945                                     => True: 40 , DINO: 40 , Check?: 0, Merge?: 0
Sphaeroderus_stenostomus-Btray-Y2022-NEON.BET.D01.007978-NEON.BET.D01.008488                                   => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Dicaelus_purpuratus-Btray-Y2019-NEON.BET.D06.004270-NEON.BET.D06.004501                                        => True: N/A, DINO: 16 , Check?: 0, Merge?: 0
Poecilus_chalcites-Atray-Y2020-NEON.BET.D06.006859-NEON.BET.D06.007231                                         => True: 64 , DINO: 64 , Check?: 0, Merge?: 0
Cyclotrachelus_sodalis-Atray-Y2019-NEON.BET.D06.004231-NEON.BET.D06.004961                                     => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Pterostichus_melanarius-Btray-Y2019-NEON.BET.D05.005533-NEON.BET.D05.006552                                    => True: 23 , DINO: 23 , Check?: 0, Merge?: 0
Calathus_opaculus-Btray-Y2019-NEON.BET.D06.004257-NEON.BET.D06.005981                                          => True: 26 , DINO: 26 , Check?: 0, Merge?: 0
Pterostichus_melanarius-Btray-Y2020-NEON.BET.D09.005771-NEON.BET.D09.006614                                    => True: N/A, DINO: 15 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2021-NEON.BET.D10.014589-NEON.BET.D10.014954                                       => True: 28 , DINO: 28 , Check?: 0, Merge?: 0
Pterostichus_lama-Atray-Y2021-NEON.BET.D17.002234-NEON.BET.D17.002265                                          => True: 21 , DINO: 21 , Check?: 0, Merge?: 0
Carabus_truncaticollis-Atray-Y2018-NEON.BET.D18.000591-NEON.BET.D18.000828                                     => True: 56 , DINO: 56 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2015-NEON.BET.D06.000726-NEON.BET.D06.000918                                       => True: 34 , DINO: 34 , Check?: 0, Merge?: 0
Scarites_subterraneus-Atray-Y2018-NEON.BET.D06.003850-NEON.BET.D06.004123                                      => True: 30 , DINO: 30 , Check?: 0, Merge?: 0
Piosoma_setosum-Atray-Y2023-NEON.BET.D13.501956-NEON.BET.D13.502037                                            => True: 62 , DINO: 62 , Check?: 0, Merge?: 0
Cyclotrachelus_torvus-Btray-Y2022-NEON.BET.D09.008599-NEON.BET.D09.008959                                      => True: 20 , DINO: 20 , Check?: 0, Merge?: 0
